Country,Country_Code,Year,Fertility_Rate,Urban_Population_Percent,Total_Population,Water_Access_Percent,Unemployment_Rate,Sanitary_Expense_Per_GDP,Life_Expectancy,Life_Expectancy_Female,Life_Expectancy_Male,Infant_Deaths,GDP_Per_Capita,Hospital_Beds_Per_1000,Female_Population,Male_Population,Alcohol_Consumption_Per_Capita,Immunization_Rate,Sanitary_Expense_Per_Capita,CO2_Exposure_Percent,Air_Pollution,Labour_Force_Total,Tuberculosis_Per_100000,Suicide_Rate_Percent,Obesity_Rate_Percent,Underweight_Rate_Percent,Overweight_Rate_Percent,Safe_Water_Access_Percent,log_GDP_Per_Capita,Life_Expectancy_Score,log_GDP_Per_Capita_Score,Safe_Water_Access_Percent_Score,Unemployment_Rate_Score,Immunization_Rate_Score,Aggregate_Score
Armenia,ARM,2012,1.6,63.24,2914421.0,83.1928890340007,11.704,9.13,73.454,77.483,69.037,641.0,3643.71540108565,4.2,1576538.0,1337883.0,4.91,95.0,333.0,43.2896148307344,43.2896148307344,1446050.0,53.0,10.86,12.86,2.53,43.77,99.64,8.200759154639833,0.697590197413206,0.40373967422893875,0.9951606398709504,0.6741090235066138,0.95,0.7441199070039419
Armenia,ARM,2013,1.6,63.164,2901385.0,83.1690226085512,11.948,10.32,73.676,77.913,69.062,628.0,3833.15707396348,4.23,1572193.0,1329192.0,4.96,95.0,396.0,41.050500477264,41.050500477264,1440477.0,60.0,5.24,13.44,2.58,44.53,99.71,8.251444043920907,0.7036351259360109,0.41099197228564766,0.99610162656271,0.6672564383407757,0.95,0.7455970326250287
Armenia,ARM,2014,1.703,63.112,2889930.0,83.1453480350589,12.201,10.18,74.058,78.498,69.236,610.0,4017.22991449473,4.33,1568781.0,1321149.0,4.99,93.0,409.0,38.639237611456,38.639237611456,1433759.0,57.0,4.63,14.07,2.63,45.29,99.78,8.298347868094746,0.7140367597004766,0.4177032528612405,0.9970426132544697,0.6601510938860337,0.925,0.7427867439404441
Armenia,ARM,2015,1.602,63.085,2878595.0,83.0782107165941,12.468,10.12,74.436,78.833,69.595,569.0,3666.14182210905,4.35,1565465.0,1313130.0,4.98,94.0,371.0,38.1148586893988,38.1148586893988,1426565.0,50.0,3.71,14.76,2.7,46.06,99.52,8.206895113442169,0.7243294758339007,0.40461764402880257,0.9935475198279338,0.652652568315219,0.9375,0.7425294416011712
Armenia,ARM,2016,1.626,63.082,2865835.0,82.9347308607083,12.732,9.95,74.664,79.203,69.673,516.0,3679.95234740376,4.36,1561467.0,1304368.0,4.88,94.0,366.0,35.8609078798257,35.8609078798257,1418849.0,44.0,2.58,15.47,2.76,46.83,99.53,8.210655082004072,0.7305377808032675,0.4051556428896378,0.9936819464981853,0.6452382958407056,0.9375,0.7424227332063593
Armenia,ARM,2017,1.562,63.103,2851923.0,82.7914583760328,12.968,10.36,74.906,79.381,69.92,471.0,4041.99507105058,4.37,1556899.0,1295024.0,4.85,94.0,419.0,34.0153569947094,34.0153569947094,1408448.0,36.0,0.72,16.2,2.83,47.59,99.53,8.304493678529518,0.7371272974812799,0.41858263229178094,0.9936819464981853,0.6386103855983375,0.9375,0.7451004523739168
Armenia,ARM,2018,1.572,63.149,2836557.0,82.9598380412522,13.212,10.01,75.064,79.601,69.992,428.0,4391.92326991474,4.28,1551563.0,1284995.0,4.98,92.0,439.0,34.201366074335,34.201366074335,1397414.0,31.0,0.89,16.94,2.9,48.34,100.0,8.387522512616616,0.7414295439074198,0.4304628960280088,1.0,0.6317578004324993,0.9125,0.7432300480735856
Armenia,ARM,2019,1.575,63.219,2820602.0,82.8228477600344,12.2,11.38,75.439,79.856,70.403,394.0,4828.50488626598,4.18,1545834.0,1274767.0,4.98,92.0,549.0,32.6618235324139,32.6618235324139,1413724.0,26.0,1.3,17.71,2.98,49.08,100.0,8.482292151370006,0.7516405718175627,0.44402310453817806,1.0,0.6601791782514674,0.9125,0.7536685709214417
Armenia,ARM,2020,1.575,63.313,2805608.0,82.6858187854657,12.18,12.24,72.173,76.996,67.051,361.0,4505.86774175695,4.59,1540097.0,1265512.0,4.28,91.0,552.0,30.5796334750125,30.5796334750125,1388336.0,25.0,,18.47,3.06,49.83,100.0,8.413135768976193,0.6627093260721579,0.4341277944219352,1.0,0.6607408655601427,0.9,0.7315155972108471
Armenia,ARM,2021,1.575,63.431,2790974.0,82.5487777192111,10.012,12.34,72.043,77.35,66.554,330.0,4972.78320361917,,1534475.0,1256498.0,,93.0,613.0,,,1393091.0,25.0,,19.23,3.15,50.59,100.0,8.511734963076984,0.6591695030633085,0.44823595868771443,1.0,0.7216277698205409,0.925,0.7508066463143128
Australia,AUS,2012,1.92,85.402,22733465.0,,5.225,8.67456913,82.0463414634146,84.3,79.9,1100.0,68078.0442283168,3.75,11420547.0,11312918.0,10.72,92.0,6071.65087891,7.53280029437137,7.53280029437137,12009987.0,6.6,11.74,26.6,1.08,54.08,99.7,11.128410035283448,0.9315545667369531,0.8226455275034749,0.9959671998924587,0.8560676271519645,0.9125,0.9037469842569703
Australia,AUS,2013,1.855,85.502,23128129.0,,5.663,8.75058746,82.1487804878049,84.3,80.1,1062.0,68198.4193446869,3.74,11623605.0,11504523.0,10.58,91.0,5843.17382813,7.4331406197536,7.4331406197536,12180641.0,6.2,11.51,27.0,1.1,54.42,99.7,11.130176666798846,0.934343920702652,0.8228983077401051,0.9959671998924587,0.8437666750919763,0.9,0.8993952206854384
Australia,AUS,2014,1.826,85.602,23475686.0,,6.078,9.83354282,82.3,84.4,80.3,1015.0,62558.2438786332,3.79,11807077.0,11668610.0,10.46,92.0,6130.99853516,7.38760302103561,7.38760302103561,12320167.0,6.5,12.66,27.42,1.12,54.77,100.0,11.04385330383148,0.9384615384615383,0.8105466430452277,1.0,0.8321116634369647,0.9125,0.8987239689887462
Australia,AUS,2015,1.814,85.701,23815995.0,,6.055,10.18225861,82.4,84.5,80.4,990.0,56758.8692027821,3.82,11988344.0,11827651.0,10.39,93.0,5322.97119141,7.18466162026884,7.18466162026884,12556446.0,6.0,13.22,27.84,1.15,55.13,100.0,10.94656720864392,0.9411844792375766,0.7966263648502631,1.0,0.8327576038419412,0.925,0.8991136895859562
Australia,AUS,2016,1.752,85.8,24190907.0,,5.711,10.09288597,82.4487804878049,84.6,80.4,992.0,49918.7939327254,3.84,12185645.0,12005262.0,10.25,94.0,5453.92480469,7.20069562395068,7.20069562395068,12730379.0,6.5,12.17,28.27,1.18,55.5,100.0,10.818152842749956,0.9425127430307664,0.7782520669197348,1.0,0.8424186255511558,0.9375,0.9001366871003313
Australia,AUS,2017,1.741,85.904,24592588.0,,5.592,10.12281322,82.5,84.6,80.5,998.0,53954.553494614,,12392713.0,12199874.0,10.19,95.0,5813.61376953,7.4285359593217,7.4285359593217,13007821.0,6.7,13.13,28.7,1.21,55.87,100.0,10.89589736924907,0.9439074200136146,0.7893762202215713,1.0,0.8457606650377736,0.95,0.9058088610545919
Australia,AUS,2018,1.74,86.012,24963258.0,,5.3,10.05971909,82.7487804878049,84.9,80.7,1015.0,57273.5204750079,,12581035.0,12382224.0,10.09,95.0,5857.28808594,7.74121920379958,7.74121920379958,13308589.0,6.6,12.45,29.13,1.25,56.24,100.0,10.95559367503707,0.9506815653588806,0.797917925818641,1.0,0.8539612997444322,0.95,0.9105121581843907
Australia,AUS,2019,1.657,86.124,25334826.0,,5.159,10.21965981,82.9,85.0,80.9,1004.0,55049.571919719,,12766991.0,12567835.0,10.09,95.0,5545.91064453,9.33099031566264,9.33099031566264,13587463.0,6.8,12.5,29.56,1.29,56.61,100.0,10.915989365912035,0.9547991831177672,0.7922511036517423,1.0,0.857921195270593,0.95,0.9109942964080207
Australia,AUS,2020,1.581,86.241,25649248.0,,6.456,10.6837368,83.2,85.3,81.2,966.0,51868.2475567823,,12921360.0,12727887.0,10.29,95.0,5958.765625,8.25171746070811,8.25171746070811,13587001.0,7.2,,30.03,1.34,56.98,100.0,10.856462081480364,0.9629680054458816,0.7837335826444278,1.0,0.8214957733030023,0.95,0.9036394722786623
Australia,AUS,2021,1.7,86.362,25685412.0,,5.116,10.54363918,83.3,85.4,81.3,956.0,60697.2454358579,,12934659.0,12750753.0,,95.0,7055.36816406,,,13806208.0,6.5,,30.51,1.4,57.34,100.0,11.013653596048496,0.9656909462219195,0.8062254876639238,1.0,0.8591288229842448,0.95,0.9162090513740176
Austria,AUT,2012,1.44,57.147,8429991.0,98.7743527023135,4.909,10.2,80.9365853658537,83.6,78.4,261.0,48564.9173350875,7.67,4319072.0,4110918.0,12.34,92.0,4966.0,14.7199011900978,14.7199011900978,4371757.0,8.5,16.29,14.01,0.96,34.52,100.0,10.790656683685029,0.9013365654418979,0.7743177515097178,1.0,0.8649422866290337,0.9125,0.8906193207161298
Austria,AUT,2013,1.44,57.336,8479823.0,98.9126418574916,5.367,10.29,81.1365853658537,83.8,78.6,254.0,50731.1272541847,7.64,4340305.0,4139517.0,12.49,95.0,5235.0,14.6599487004805,14.6599487004805,4414478.0,8.5,16.22,14.01,0.96,34.37,100.0,10.834294950975888,0.9067824469939743,0.7805617766138591,1.0,0.8520796472603701,0.95,0.8978847741736405
Austria,AUT,2014,1.46,57.526,8546356.0,98.911030882148,5.674,10.37,81.490243902439,84.0,79.1,250.0,51786.3771747905,7.58,4368440.0,4177916.0,12.33,98.0,5394.0,12.9541454673827,12.9541454673827,4438256.0,7.6,16.51,14.01,0.97,34.22,100.0,10.85488240475627,0.916412359494595,0.7835075530210257,1.0,0.843457747072205,0.9875,0.9061755319175651
Austria,AUT,2015,1.49,57.715,8642699.0,98.9094213452267,5.802,10.37,81.190243902439,83.7,78.8,252.0,44195.8175947748,7.54,4406154.0,4236544.0,12.19,93.0,4613.0,13.5999635409,13.5999635409,4490374.0,7.5,16.0,14.0,0.98,34.09,100.0,10.696385439035998,0.9082435371664803,0.760828856218257,1.0,0.8398629482966833,0.925,0.886787068336284
Austria,AUT,2016,1.53,57.905,8736668.0,98.9078081893026,6.064,10.35,81.6414634146342,84.1,79.3,256.0,45307.5878620429,7.42,4444108.0,4292559.0,11.93,87.0,4710.0,12.5143795701306,12.5143795701306,4573321.0,8.1,15.53,14.01,0.99,33.97,100.0,10.721229799917506,0.920529977253484,0.7643837364339747,1.0,0.8325048445530373,0.85,0.8734837116480992
Austria,AUT,2017,1.52,58.094,8797566.0,98.9062020537843,5.561,10.38,81.6439024390244,84.0,79.4,257.0,47429.1584564387,7.37,4472047.0,4325519.0,11.92,90.0,4939.0,12.1557592255042,12.1557592255042,4600302.0,7.3,15.35,14.03,1.02,33.86,100.0,10.766992475860304,0.9205963904431422,0.7709317346740278,1.0,0.8466312803662202,0.8875,0.8851318810966781
Austria,AUT,2018,1.47,58.297,8840521.0,98.9044748151298,4.933,10.35,81.6926829268293,84.1,79.4,251.0,51466.5565633634,7.27,4492714.0,4347806.0,11.97,85.0,5337.0,12.5861934480679,12.5861934480679,4638625.0,6.1,15.74,14.06,1.05,33.75,100.0,10.848687488589528,0.9219246542363323,0.7826211472477312,1.0,0.8642682618586234,0.825,0.8787628126685373
Austria,AUT,2019,1.46,58.515,8879920.0,98.9026191314884,4.56,10.49,81.8951219512195,84.2,79.7,243.0,50067.5857265892,7.19,4511982.0,4367938.0,11.97,85.0,5263.0,11.4645937760057,11.4645937760057,4658940.0,6.0,14.6,14.1,1.08,33.65,100.0,10.821129086198399,0.9274369489780665,0.7786779256891548,1.0,0.874743730165417,0.825,0.8811717209665277
Austria,AUT,2020,1.44,58.748,8916864.0,98.9006430846756,5.201,11.39,81.1926829268293,83.6,78.9,235.0,48789.4978498872,7.06,4529542.0,4387322.0,11.51,85.0,5567.0,10.9335136815146,10.9335136815146,4641353.0,4.9,,14.14,1.12,33.55,100.0,10.79527036068656,0.9083099503561417,0.7749779040961611,1.0,0.8567416519223748,0.825,0.8730059012749354
Austria,AUT,2021,1.48,58.995,8955797.0,98.8985428249425,6.459,12.1,81.190243902439,83.7,78.8,228.0,53517.8904509612,,4548093.0,4407703.0,,86.0,6505.0,,,4688653.0,5.0,,14.2,1.17,33.46,100.0,10.887771277937107,0.9082435371664803,0.7882134903218653,1.0,0.8214115202067009,0.8375,0.8710737095390094
Azerbaijan,AZE,2012,2.0,53.883,9295784.0,66.1386443105831,5.19,3.16,70.36,73.833,66.905,5466.0,7495.86527658099,4.1,4730889.0,4564895.0,1.51,89.0,232.0,29.1805878419231,29.1805878419231,4359293.0,86.0,1.8,11.3,1.47,52.22,77.98,8.922106851048769,0.6133424098025867,0.5069544305612839,0.703992472106466,0.8570505799421462,0.875,0.7112679784824966
Azerbaijan,AZE,2013,1.98,54.145,9416801.0,66.7258478584109,4.97,3.23,70.881,74.277,67.482,5167.0,7875.34536661549,4.13,4787835.0,4628966.0,1.41,93.0,249.0,28.2339828650537,28.2339828650537,4428280.0,78.0,1.68,11.95,1.5,52.93,80.15,8.971492318810341,0.6275289312457454,0.5140207995907344,0.733163059551015,0.8632291403375741,0.925,0.7325883861450138
Azerbaijan,AZE,2014,1.97,54.422,9535079.0,67.3096981175523,4.91,3.59,71.116,74.384,67.813,4816.0,7890.84028062087,4.29,4843397.0,4691683.0,1.4,94.0,277.0,26.4192082058383,26.4192082058383,4531372.0,76.0,1.64,12.65,1.53,53.63,82.34,8.973457907614234,0.633927842069435,0.5143020478299031,0.7626025003360667,0.8649142022635999,0.9375,0.7426493184998009
Azerbaijan,AZE,2015,1.94,54.714,9649341.0,67.8897827342271,4.96,4.34,71.451,74.788,68.081,4399.0,5500.50364628486,4.08,4897308.0,4752032.0,1.44,96.0,234.0,25.1867220505416,25.1867220505416,4626699.0,71.0,1.61,13.4,1.58,54.32,84.56,8.61259493907989,0.6430496936691624,0.46266760919225086,0.7924452211318725,0.8635099839919117,0.9625,0.7448345015970395
Azerbaijan,AZE,2016,1.9,55.021,9757812.0,68.4656824045065,5.0,4.42,72.004,75.587,68.411,3895.0,3880.6852276838,4.08,4949205.0,4808608.0,1.46,97.0,168.0,24.3527968807853,24.3527968807853,4756797.0,66.0,1.59,14.19,1.62,55.02,85.98,8.263767022097623,0.6581075561606536,0.4127552179383758,0.8115338083075683,0.8623866093745612,0.975,0.7439566383562318
Azerbaijan,AZE,2017,1.75,55.343,9854033.0,69.0369846849635,5.0,4.07,72.248,75.467,68.953,3281.0,4147.1981423222,3.94,4995509.0,4858524.0,1.59,95.0,165.0,23.2421881518978,23.2421881518978,4841518.0,66.0,1.58,15.02,1.67,55.71,99.56,8.330188238782375,0.6647515316541865,0.42225916413456366,0.9940852265089394,0.8623866093745612,0.95,0.7786965063344502
Azerbaijan,AZE,2018,1.73,55.68,9939771.0,69.6032658882812,4.9,3.84,72.76,75.708,69.693,2815.0,4739.7943123408,3.9,5036324.0,4903447.0,1.97,95.0,178.0,23.2360923544978,23.2360923544978,4925538.0,63.0,1.56,15.87,1.72,56.38,99.75,8.463749019726647,0.6786929884275018,0.4413698420078672,0.9966393332437156,0.8651950459179376,0.95,0.7863794419194046
Azerbaijan,AZE,2019,1.81,56.031,10024283.0,70.1640650702162,5.0,4.18,73.102,75.832,70.23,2663.0,4805.75371765917,3.9,5076093.0,4948191.0,1.97,94.0,197.0,22.023834941184,22.023834941184,5191677.0,60.0,1.56,16.76,1.78,57.05,99.93,8.477569170218306,0.6880054458815521,0.44334731205812755,0.9990590133082404,0.8623866093745612,0.9375,0.7860596761244963
Azerbaijan,AZE,2020,1.7,56.397,10093121.0,70.6733099660733,7.24,5.85,66.868,70.998,62.986,2444.0,4229.91064904503,,5110146.0,4982975.0,2.49,79.0,243.0,21.7269999756599,21.7269999756599,5165410.0,58.0,,17.64,1.83,57.72,100.0,8.349936148660023,0.5182573179033354,0.42508481356304534,1.0,0.799477630802932,0.75,0.6985639524538626
Azerbaijan,AZE,2021,1.52,56.776,10137750.0,71.1463482447038,6.04,4.7,69.366,73.287,65.646,2173.0,5408.04535175023,,5135000.0,5002750.0,,89.0,249.0,,,5263181.0,62.0,,18.52,1.9,58.39,100.0,8.595643003736127,0.5862763784887678,0.46024202457531965,1.0,0.8331788693234476,0.875,0.7509394544775071
"Bahamas, The",BHS,2012,1.744,82.532,382061.0,,14.02,5.3190918,72.753,75.922,69.509,68.0,28059.6553953426,2.81,197810.0,184251.0,4.37,98.0,1492.44909668,18.0358159965462,18.0358159965462,211907.0,,,,,,,10.24208807258826,0.678502382573179,0.6958252633409782,,0.6090656331620188,0.9875,0.7427233197690439
"Bahamas, The",BHS,2013,1.51,82.596,385650.0,,16.18,5.59409571,73.024,76.295,69.684,63.0,26956.5668352133,2.78,199843.0,185807.0,4.36,97.0,1532.22961426,17.7211235938828,17.7211235938828,215010.0,,,,,,,10.201982214009929,0.6858815520762424,0.6900866764691138,,0.5484034038250906,0.975,0.7248429080926118
"Bahamas, The",BHS,2014,1.673,82.668,389131.0,,13.8,5.53944159,73.366,76.639,70.013,61.0,28201.556802208,2.71,201821.0,187310.0,4.35,96.0,1590.94995117,18.5387484151285,18.5387484151285,218498.0,,,,,,,10.24713246115448,0.6951940095302926,0.6965470447222734,,0.6152441935574465,0.9625,0.7423713119525032
"Bahamas, The",BHS,2015,1.576,82.746,392697.0,,12.0,5.16048241,73.104,76.372,69.76,62.0,29722.4068429349,2.79,203844.0,188854.0,4.36,95.0,1558.79882813,19.1256311837319,19.1256311837319,221828.0,,,,,,,10.299656479500683,0.6880599046970728,0.7040624963999975,,0.6657960513382201,0.95,0.7519796131088226
"Bahamas, The",BHS,2016,1.496,82.832,395976.0,,12.7,5.68248844,73.537,76.938,70.067,58.0,29661.1410792573,,205736.0,190240.0,4.37,94.0,1698.39001465,18.49778336767,18.49778336767,225308.0,,,,,,,10.297593086943039,0.6998502382573181,0.7037672538129406,,0.6461369955345859,0.9375,0.7468136219012111
"Bahamas, The",BHS,2017,1.426,82.925,399020.0,,9.8,6.70352888,73.632,77.17,70.04,56.0,30666.8838654704,2.93,207529.0,191491.0,4.38,94.0,2076.14160156,18.3612464143857,18.3612464143857,228906.0,,,,,,,10.330938649907674,0.7024370319945542,0.708538537028086,,0.7275816552924986,0.9375,0.7690143060787847
"Bahamas, The",BHS,2018,1.412,83.025,401906.0,,10.0,5.98263836,73.806,77.32,70.225,54.0,31389.9269978552,2.72,209250.0,192656.0,4.39,90.0,1898.81311035,18.5796799431178,18.5796799431178,232371.0,,,,,,,10.354242324183572,0.7071749489448603,0.7118729665604866,,0.7219647822057461,0.8875,0.7571281744277734
"Bahamas, The",BHS,2019,1.398,83.132,404557.0,,10.011,5.82275152,71.205,73.83,68.445,71.0,32173.9581814182,2.7,210821.0,193737.0,4.39,89.0,1898.85632324,18.5659528939643,18.5659528939643,235402.0,,,,,,,10.37891265218619,0.6363512593601088,0.7154029451077331,,0.7216558541859748,0.875,0.7371025146634542
"Bahamas, The",BHS,2020,1.394,83.245,406471.0,,12.804,7.64700842,72.677,76.27,69.102,53.0,24499.1647620617,2.69,211965.0,194506.0,3.65,83.0,1824.87536621,18.9393918728687,18.9393918728687,221416.0,,,,,,,10.106394304607274,0.6764329475833902,0.6764093848850008,,0.6432162215294746,0.8,0.6990146384994664
"Bahamas, The",BHS,2021,1.389,83.365,407906.0,,11.694,7.13872051,71.598,75.096,68.121,53.0,27871.3723259771,2.68,212878.0,195028.0,,86.0,1961.67785645,,,230610.0,,,,,,,10.235355359521252,0.6470524166099386,0.6948619063605286,,0.6743898671609515,0.8375,0.7134510475328547
Bahrain,BHR,2012,2.161,88.762,1224939.0,98.919324454004,1.2,4.10642147,79.081,80.369,78.03,135.0,25102.726348527,2.0,459516.0,765423.0,2.14,99.0,1030.84655762,70.0606736033788,70.0606736033788,699050.0,21.0,10.26,27.97,3.24,62.41,99.94,10.130731738684435,0.8508100748808713,0.6798917309721014,0.9991934399784917,0.9691071980228606,1.0,0.8998004887708649
Bahrain,BHR,2013,2.164,88.835,1261673.0,98.917405842651,1.182,4.30853891,79.246,80.646,78.126,133.0,25790.7303121382,2.01,474410.0,787263.0,2.08,99.0,1111.21826172,68.1447019157403,68.1447019157403,722754.0,19.0,2.63,28.5,3.21,62.88,99.93,10.15777041612231,0.855302927161334,0.6837605871661286,0.9990590133082404,0.9696127166006684,1.0,0.9015470488472743
Bahrain,BHR,2014,2.158,88.915,1311134.0,98.9154872312981,1.146,4.41240263,79.328,80.813,78.2,134.0,25464.760097715,1.96,500430.0,810704.0,2.0,99.0,1123.62695313,59.1499735070702,59.1499735070702,742612.0,17.0,10.44,29.05,3.18,63.33,99.93,10.145050818410986,0.8575357385976855,0.6819405908107575,0.9990590133082404,0.9706237537562838,1.0,0.9018318192945933
Bahrain,BHR,2015,2.131,88.999,1362142.0,98.9135686199451,1.166,4.97671938,79.405,80.84,78.342,136.0,22850.6653959938,1.9,520442.0,841699.0,1.89,98.0,1134.46166992,71.5594978371491,71.5594978371491,768564.0,15.0,10.43,29.54,3.16,63.78,99.93,10.03673551607315,0.8596324029952348,0.666442187483874,0.9990590133082404,0.9700620664476087,0.9875,0.8965391340469916
Bahrain,BHR,2016,2.073,89.09,1409661.0,98.9116500085922,1.195,4.86051178,79.557,81.033,78.462,135.0,22877.9351764172,1.84,532635.0,877025.0,1.77,99.0,1111.42993164,64.2193035294402,64.2193035294402,801959.0,12.0,10.86,30.03,3.14,64.21,99.93,10.037928195635377,0.8637712729748128,0.6666128432314568,0.9990590133082404,0.9692476198500295,1.0,0.8997381498729078
Bahrain,BHR,2017,2.006,89.186,1456834.0,98.9097313972392,1.196,4.51235676,79.689,81.116,78.612,131.0,24315.4975906804,1.77,544637.0,912197.0,1.65,97.0,1098.74328613,61.237494601176,61.237494601176,837075.0,12.0,11.44,30.53,3.12,64.6,99.93,10.098869186978911,0.8673655547991829,0.6753326459056564,0.9990590133082404,0.9692195354845958,0.975,0.8971953498995351
Bahrain,BHR,2018,1.93,89.287,1487340.0,98.9078127858863,1.202,4.12745667,79.857,81.195,78.816,127.0,25415.8466249472,1.8,555346.0,931994.0,1.58,99.0,1049.0612793,71.8872328410934,71.8872328410934,860599.0,12.0,12.1,31.07,3.1,64.94,99.92,10.143128141344553,0.871940095302927,0.6816654826404457,0.998924586637989,0.9690510292919933,1.0,0.904316238774671
Bahrain,BHR,2019,1.857,89.394,1494188.0,98.9058941745334,1.226,3.95980334,80.019,81.319,78.98,121.0,25869.1129129041,1.74,560779.0,933409.0,1.58,99.0,1024.39050293,59.9655174851019,59.9655174851019,864408.0,14.0,12.47,31.65,3.09,65.25,99.92,10.160804984406768,0.876351259360109,0.6841947914030224,0.998924586637989,0.9683770045215829,1.0,0.9055695283845406
Bahrain,BHR,2020,1.832,89.506,1477469.0,98.9039755631804,1.767,4.71684837,79.174,80.433,78.165,114.0,23433.1872362574,,557039.0,920430.0,1.25,98.0,1105.3248291,58.4950629834781,58.4950629834781,840235.0,15.0,,32.37,3.08,65.55,99.92,10.061908554527601,0.8533424098025869,0.6700440968587228,0.998924586637989,0.953183362821917,0.9875,0.8925988912242431
Bahrain,BHR,2021,1.811,89.622,1463265.0,98.9039755631804,1.551,4.26834059,78.76,80.018,77.757,104.0,26850.0033915702,,554616.0,908649.0,,98.0,1146.47277832,,,833682.0,15.0,,33.18,3.07,65.85,99.92,10.198021226252466,0.842069434989789,0.6895199145757063,0.998924586637989,0.9592495857556098,0.9875,0.8954527043918189
Bangladesh,BGD,2012,2.209,31.993,152090649.0,55.3036924501787,4.075,2.3537879,69.554,71.831,67.605,108877.0,876.521652869848,0.63,76192087.0,75898562.0,0.005,94.0,23.89686203,65.1638389348551,65.1638389348551,58662413.0,221.0,2.15,1.42,22.78,12.53,96.25,6.775961407843774,0.5913955071477196,0.19987106413905448,0.9495899986557333,0.888364647400792,0.9375,0.7133442434686599
Bangladesh,BGD,2013,2.184,32.762,154030139.0,55.6668781318431,4.426,2.29574466,69.565,72.54,67.108,103928.0,973.828617573534,0.59,77243140.0,76786999.0,0.005,96.0,27.40725899,64.3758949024465,64.3758949024465,59781774.0,221.0,1.95,1.53,21.85,13.2,96.48,6.88123533084353,0.5916950306330836,0.21493428866262723,0.952681812071515,0.8785070351335411,0.9625,0.7200636333001534
Bangladesh,BGD,2014,2.152,33.535,155961299.0,56.0454778209341,4.406,2.27915168,69.986,72.42,67.876,99477.0,1108.52251321179,0.6,78287731.0,77673568.0,0.005,97.0,30.29579544,68.3283645116627,68.3283645116627,60904130.0,221.0,1.8,1.65,20.96,13.89,96.7,7.010783338468342,0.6031586113002043,0.23347079485361058,0.9556391988170453,0.8790687224422165,0.975,0.7292674654826153
